"codigo";"titulo";"subtitulo";"informacao";"unidade";"estado_conservacao";"situacao";"numero_tombamento";"colecao";"subcolecao";"tipologia";"cedido_a";"data_limite_cessao"
"003131";"Sessão Solene com descerramento de placas em homenagem aos professores José Nunes Cabral de Carvalho e Antônio Campos e Silva no dia 06 de novembro de 1980";"";"Evento no Setor Expositivo do Museu Câmara Cascudo para descerramento das placas de bronze em homenagem aos professores José Nunes Cabral de Carvalho e Antônio Campos e Silva (Ata da 46ª Reunião Extraordinária dos Professores do Museu Câmara Cascudo de 6 de novembro de 1980)";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"EVENTOS";"ARQUIVÍSTICA";"";""
"003132";"Sessão Solene com descerramento de placas em homenagem aos professores José Nunes Cabral de Carvalho e Antônio Campos e Silva no dia 06 de novembro de 1980";"";"Evento no Setor Expositivo do Museu Câmara Cascudo para descerramento das placas de bronze em homenagem aos professores José Nunes Cabral de Carvalho e Antônio Campos e Silva (Ata da 46ª Reunião Extraordinária dos Professores do Museu Câmara Cascudo de 6 de novembro de 1980)";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"EVENTOS";"ARQUIVÍSTICA";"";""
"003133";"Sessão Solene com descerramento de placas em homenagem aos professores José Nunes Cabral de Carvalho e Antônio Campos e Silva no dia 06 de novembro de 1980";"";"Evento no Setor Expositivo do Museu Câmara Cascudo para descerramento das placas de bronze em homenagem aos professores José Nunes Cabral de Carvalho e Antônio Campos e Silva (Ata da 46ª Reunião Extraordinária dos Professores do Museu Câmara Cascudo de 6 de novembro de 1980)";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"EVENTOS";"ARQUIVÍSTICA";"";""
"003134";"Sessão Solene com descerramento de placas em homenagem aos professores José Nunes Cabral de Carvalho e Antônio Campos e Silva no dia 06 de novembro de 1980";"";"Evento no Setor Expositivo do Museu Câmara Cascudo para descerramento das placas de bronze em homenagem aos professores José Nunes Cabral de Carvalho e Antônio Campos e Silva (Ata da 46ª Reunião Extraordinária dos Professores do Museu Câmara Cascudo de 6 de novembro de 1980)";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"EVENTOS";"ARQUIVÍSTICA";"";""
"003135";"Sessão Solene com descerramento de placas em homenagem aos professores José Nunes Cabral de Carvalho e Antônio Campos e Silva no dia 06 de novembro de 1980";"";"Evento no Setor Expositivo do Museu Câmara Cascudo para descerramento das placas de bronze em homenagem aos professores José Nunes Cabral de Carvalho e Antônio Campos e Silva (Ata da 46ª Reunião Extraordinária dos Professores do Museu Câmara Cascudo de 6 de novembro de 1980)";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"EVENTOS";"ARQUIVÍSTICA";"";""
"003136";"Sessão Solene com descerramento de placas em homenagem aos professores José Nunes Cabral de Carvalho e Antônio Campos e Silva no dia 06 de novembro de 1980";"";"Evento no Setor Expositivo do Museu Câmara Cascudo para descerramento das placas de bronze em homenagem aos professores José Nunes Cabral de Carvalho e Antônio Campos e Silva (Ata da 46ª Reunião Extraordinária dos Professores do Museu Câmara Cascudo de 6 de novembro de 1980)";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"EVENTOS";"ARQUIVÍSTICA";"";""
"003137";"Sessão Solene com descerramento de placas em homenagem aos professores José Nunes Cabral de Carvalho e Antônio Campos e Silva no dia 06 de novembro de 1980";"";"Evento no Setor Expositivo do Museu Câmara Cascudo para descerramento das placas de bronze em homenagem aos professores José Nunes Cabral de Carvalho e Antônio Campos e Silva (Ata da 46ª Reunião Extraordinária dos Professores do Museu Câmara Cascudo de 6 de novembro de 1980)";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"EVENTOS";"ARQUIVÍSTICA";"";""
"003138";"Sessão Solene com descerramento de placas em homenagem aos professores José Nunes Cabral de Carvalho e Antônio Campos e Silva no dia 06 de novembro de 1980";"";"Evento no Setor Expositivo do Museu Câmara Cascudo para descerramento das placas de bronze em homenagem aos professores José Nunes Cabral de Carvalho e Antônio Campos e Silva (Ata da 46ª Reunião Extraordinária dos Professores do Museu Câmara Cascudo de 6 de novembro de 1980)";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"EVENTOS";"ARQUIVÍSTICA";"";""
"003139";"Sessão Solene com descerramento de placas em homenagem aos professores José Nunes Cabral de Carvalho e Antônio Campos e Silva no dia 06 de novembro de 1980";"";"Evento no Setor Expositivo do Museu Câmara Cascudo para descerramento das placas de bronze em homenagem aos professores José Nunes Cabral de Carvalho e Antônio Campos e Silva (Ata da 46ª Reunião Extraordinária dos Professores do Museu Câmara Cascudo de 6 de novembro de 1980)";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"EVENTOS";"ARQUIVÍSTICA";"";""
"003140";"Sessão Solene com descerramento de placas em homenagem aos professores José Nunes Cabral de Carvalho e Antônio Campos e Silva no dia 06 de novembro de 1980";"";"Evento no Setor Expositivo do Museu Câmara Cascudo para descerramento das placas de bronze em homenagem aos professores José Nunes Cabral de Carvalho e Antônio Campos e Silva (Ata da 46ª Reunião Extraordinária dos Professores do Museu Câmara Cascudo de 6 de novembro de 1980)";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"EVENTOS";"ARQUIVÍSTICA";"";""
"003152";"Sessão Solene com entrega da Medalha Cultural Câmara Cascudo ao Reitor Diógenes da Cunha Lima no dia 25 de novembro de 1980";"";"Evento no Setor Expositivo do Museu Câmara Cascudo com entrega da Medalha Cultural Câmara Cascudo ao Reitor Diógenes da Cunha Lima (Diário de Natal, 25/11/1980)";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"EVENTOS";"ARQUIVÍSTICA";"";""
"003153";"Sessão Solene com entrega da Medalha Cultural Câmara Cascudo ao Reitor Diógenes da Cunha Lima no dia 25 de novembro de 1980";"";"Evento no Setor Expositivo do Museu Câmara Cascudo com entrega da Medalha Cultural Câmara Cascudo ao Reitor Diógenes da Cunha Lima (Diário de Natal, 25/11/1980)";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"EVENTOS";"ARQUIVÍSTICA";"";""
"003154";"Sessão Solene com entrega da Medalha Cultural Câmara Cascudo ao Reitor Diógenes da Cunha Lima no dia 25 de novembro de 1980";"";"Evento no Setor Expositivo do Museu Câmara Cascudo com entrega da Medalha Cultural Câmara Cascudo ao Reitor Diógenes da Cunha Lima (Diário de Natal, 25/11/1980)";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"EVENTOS";"ARQUIVÍSTICA";"";""
"003155";"Sessão Solene com entrega da Medalha Cultural Câmara Cascudo ao Reitor Diógenes da Cunha Lima no dia 25 de novembro de 1980";"";"Evento no Setor Expositivo do Museu Câmara Cascudo com entrega da Medalha Cultural Câmara Cascudo ao Reitor Diógenes da Cunha Lima (Diário de Natal, 25/11/1980)";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"EVENTOS";"ARQUIVÍSTICA";"";""
"003156";"Sessão Solene com entrega da Medalha Cultural Câmara Cascudo ao Reitor Diógenes da Cunha Lima no dia 25 de novembro de 1980";"";"Evento no Setor Expositivo do Museu Câmara Cascudo com entrega da Medalha Cultural Câmara Cascudo ao Reitor Diógenes da Cunha Lima (Diário de Natal, 25/11/1980)";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"EVENTOS";"ARQUIVÍSTICA";"";""
"003157";"Sessão Solene com entrega da Medalha Cultural Câmara Cascudo ao Reitor Diógenes da Cunha Lima no dia 25 de novembro de 1980";"";"Evento no Setor Expositivo do Museu Câmara Cascudo com entrega da Medalha Cultural Câmara Cascudo ao Reitor Diógenes da Cunha Lima (Diário de Natal, 25/11/1980)";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"EVENTOS";"ARQUIVÍSTICA";"";""
"003158";"Sessão Solene com entrega da Medalha Cultural Câmara Cascudo ao Reitor Diógenes da Cunha Lima no dia 25 de novembro de 1980";"";"Evento no Setor Expositivo do Museu Câmara Cascudo com entrega da Medalha Cultural Câmara Cascudo ao Reitor Diógenes da Cunha Lima (Diário de Natal, 25/11/1980)
";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"EVENTOS";"ARQUIVÍSTICA";"";""
"003159";"Sessão Solene com entrega da Medalha Cultural Câmara Cascudo ao Reitor Diógenes da Cunha Lima no dia 25 de novembro de 1980";"";"Evento no Setor Expositivo do Museu Câmara Cascudo com entrega da Medalha Cultural Câmara Cascudo ao Reitor Diógenes da Cunha Lima (Diário de Natal, 25/11/1980)";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"EVENTOS";"ARQUIVÍSTICA";"";""
"003160";"Sessão Solene com entrega da Medalha Cultural Câmara Cascudo ao Reitor Diógenes da Cunha Lima no dia 25 de novembro de 1980";"";"Evento no Setor Expositivo do Museu Câmara Cascudo com entrega da Medalha Cultural Câmara Cascudo ao Reitor Diógenes da Cunha Lima (Diário de Natal, 25/11/1980)";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"EVENTOS";"ARQUIVÍSTICA";"";""
"003161";"Sessão Solene com entrega da Medalha Cultural Câmara Cascudo ao Reitor Diógenes da Cunha Lima no dia 25 de novembro de 1980";"";"Evento no Setor Expositivo do Museu Câmara Cascudo com entrega da Medalha Cultural Câmara Cascudo ao Reitor Diógenes da Cunha Lima (Diário de Natal, 25/11/1980)";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"EVENTOS";"ARQUIVÍSTICA";"";""
"003162";"Sessão Solene com entrega da Medalha Cultural Câmara Cascudo ao Reitor Diógenes da Cunha Lima no dia 25 de novembro de 1980";"";"Evento no Setor Expositivo do Museu Câmara Cascudo com entrega da Medalha Cultural Câmara Cascudo ao Reitor Diógenes da Cunha Lima (Diário de Natal, 25/11/1980)";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"EVENTOS";"ARQUIVÍSTICA";"";""
"003163";"Sessão Solene com entrega da Medalha Cultural Câmara Cascudo ao Reitor Diógenes da Cunha Lima no dia 25 de novembro de 1980";"";"Evento no Setor Expositivo do Museu Câmara Cascudo com entrega da Medalha Cultural Câmara Cascudo ao Reitor Diógenes da Cunha Lima (Diário de Natal, 25/11/1980)";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"EVENTOS";"ARQUIVÍSTICA";"";""
"003164";"Sessão Solene com entrega da Medalha Cultural Câmara Cascudo ao Reitor Diógenes da Cunha Lima no dia 25 de novembro de 1980";"";"Evento no Setor Expositivo do Museu Câmara Cascudo com entrega da Medalha Cultural Câmara Cascudo ao Reitor Diógenes da Cunha Lima (Diário de Natal, 25/11/1980)";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"EVENTOS";"ARQUIVÍSTICA";"";""
"003165";"Sessão Solene com entrega da Medalha Cultural Câmara Cascudo ao Reitor Diógenes da Cunha Lima no dia 25 de novembro de 1980";"";"Evento no Setor Expositivo do Museu Câmara Cascudo com entrega da Medalha Cultural Câmara Cascudo ao Reitor Diógenes da Cunha Lima (Diário de Natal, 25/11/1980)";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"EVENTOS";"ARQUIVÍSTICA";"";""
"003166";"Sessão Solene com entrega da Medalha Cultural Câmara Cascudo ao Reitor Diógenes da Cunha Lima no dia 25 de novembro de 1980";"";"Evento no Setor Expositivo do Museu Câmara Cascudo com entrega da Medalha Cultural Câmara Cascudo ao Reitor Diógenes da Cunha Lima (Diário de Natal, 25/11/1980)";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"EVENTOS";"ARQUIVÍSTICA";"";""
"003190";"Construção da sede do Instituto de Antropologia ";"";"Construção da sede do Instituto de Antropologia no terreno doado pela Sociedade de Assistência aos Filhos de Lázaro, através de seu Presidente, Dr. Varela Santiago em 1964 (Ata da 7ª Reunião da Congregação de Professores do Instituto de Antropologia de 12 de maio de 1964). O projeto foi do arquiteto da Universidade Manoel Coelho da Silva. A transferência aconteceu em 1967, embora a obra ainda não tivesse sido concluída. A inauguração da nova sede foi em 21 de março de 1969, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003192";"Construção da sede do Instituto de Antropologia ";"";"Construção da sede do Instituto de Antropologia no terreno doado pela Sociedade de Assistência aos Filhos de Lázaro, através de seu Presidente, Dr. Varela Santiago em 1964 (Ata da 7ª Reunião da Congregação de Professores do Instituto de Antropologia de 12 de maio de 1964). O projeto foi do arquiteto da Universidade Manoel Coelho da Silva. A transferência aconteceu em 1967, embora a obra ainda não tivesse sido concluída. A inauguração da nova sede foi em 21 de março de 1969, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003193";"Construção da sede do Instituto de Antropologia ";"";"Construção da sede do Instituto de Antropologia no terreno doado pela Sociedade de Assistência aos Filhos de Lázaro, através de seu Presidente, Dr. Varela Santiago em 1964 (Ata da 7ª Reunião da Congregação de Professores do Instituto de Antropologia de 12 de maio de 1964). O projeto foi do arquiteto da Universidade Manoel Coelho da Silva. A transferência aconteceu em 1967, embora a obra ainda não tivesse sido concluída. A inauguração da nova sede foi em 21 de março de 1969, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003194";"Construção da sede do Instituto de Antropologia ";"";"Construção da sede do Instituto de Antropologia no terreno doado pela Sociedade de Assistência aos Filhos de Lázaro, através de seu Presidente, Dr. Varela Santiago em 1964 (Ata da 7ª Reunião da Congregação de Professores do Instituto de Antropologia de 12 de maio de 1964). O projeto foi do arquiteto da Universidade Manoel Coelho da Silva. A transferência aconteceu em 1967, embora a obra ainda não tivesse sido concluída. A inauguração da nova sede foi em 21 de março de 1969, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003195";"Construção da sede do Instituto de Antropologia ";"";"Construção da sede do Instituto de Antropologia no terreno doado pela Sociedade de Assistência aos Filhos de Lázaro, através de seu Presidente, Dr. Varela Santiago em 1964 (Ata da 7ª Reunião da Congregação de Professores do Instituto de Antropologia de 12 de maio de 1964). O projeto foi do arquiteto da Universidade Manoel Coelho da Silva. A transferência aconteceu em 1967, embora a obra ainda não tivesse sido concluída. A inauguração da nova sede foi em 21 de março de 1969, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003196";"Construção da sede do Instituto de Antropologia ";"";"Construção da sede do Instituto de Antropologia no terreno doado pela Sociedade de Assistência aos Filhos de Lázaro, através de seu Presidente, Dr. Varela Santiago em 1964 (Ata da 7ª Reunião da Congregação de Professores do Instituto de Antropologia de 12 de maio de 1964). O projeto foi do arquiteto da Universidade Manoel Coelho da Silva. A transferência aconteceu em 1967, embora a obra ainda não tivesse sido concluída. A inauguração da nova sede foi em 21 de março de 1969, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003197";"Construção da sede do Instituto de Antropologia ";"";"Construção da sede do Instituto de Antropologia no terreno doado pela Sociedade de Assistência aos Filhos de Lázaro, através de seu Presidente, Dr. Varela Santiago em 1964 (Ata da 7ª Reunião da Congregação de Professores do Instituto de Antropologia de 12 de maio de 1964). O projeto foi do arquiteto da Universidade Manoel Coelho da Silva. A transferência aconteceu em 1967, embora a obra ainda não tivesse sido concluída. A inauguração da nova sede foi em 21 de março de 1969, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003198";"Construção da sede do Instituto de Antropologia ";"";"Construção da sede do Instituto de Antropologia no terreno doado pela Sociedade de Assistência aos Filhos de Lázaro, através de seu Presidente, Dr. Varela Santiago em 1964 (Ata da 7ª Reunião da Congregação de Professores do Instituto de Antropologia de 12 de maio de 1964). O projeto foi do arquiteto da Universidade Manoel Coelho da Silva. A transferência aconteceu em 1967, embora a obra ainda não tivesse sido concluída. A inauguração da nova sede foi em 21 de março de 1969, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003199";"Construção da sede do Instituto de Antropologia ";"";"Construção da sede do Instituto de Antropologia no terreno doado pela Sociedade de Assistência aos Filhos de Lázaro, através de seu Presidente, Dr. Varela Santiago em 1964 (Ata da 7ª Reunião da Congregação de Professores do Instituto de Antropologia de 12 de maio de 1964). O projeto foi do arquiteto da Universidade Manoel Coelho da Silva. A transferência aconteceu em 1967, embora a obra ainda não tivesse sido concluída. A inauguração da nova sede foi em 21 de março de 1969, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003200";"Construção da sede do Instituto de Antropologia ";"";"Construção da sede do Instituto de Antropologia no terreno doado pela Sociedade de Assistência aos Filhos de Lázaro, através de seu Presidente, Dr. Varela Santiago em 1964 (Ata da 7ª Reunião da Congregação de Professores do Instituto de Antropologia de 12 de maio de 1964). O projeto foi do arquiteto da Universidade Manoel Coelho da Silva. A transferência aconteceu em 1967, embora a obra ainda não tivesse sido concluída. A inauguração da nova sede foi em 21 de março de 1969, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003201";"Construção da sede do Instituto de Antropologia ";"";"Construção da sede do Instituto de Antropologia no terreno doado pela Sociedade de Assistência aos Filhos de Lázaro, através de seu Presidente, Dr. Varela Santiago em 1964 (Ata da 7ª Reunião da Congregação de Professores do Instituto de Antropologia de 12 de maio de 1964). O projeto foi do arquiteto da Universidade Manoel Coelho da Silva. A transferência aconteceu em 1967, embora a obra ainda não tivesse sido concluída. A inauguração da nova sede foi em 21 de março de 1969, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003202";"Construção da sede do Instituto de Antropologia ";"";"Construção da sede do Instituto de Antropologia no terreno doado pela Sociedade de Assistência aos Filhos de Lázaro, através de seu Presidente, Dr. Varela Santiago em 1964 (Ata da 7ª Reunião da Congregação de Professores do Instituto de Antropologia de 12 de maio de 1964). O projeto foi do arquiteto da Universidade Manoel Coelho da Silva. A transferência aconteceu em 1967, embora a obra ainda não tivesse sido concluída. A inauguração da nova sede foi em 21 de março de 1969, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003203";"Construção da sede do Instituto de Antropologia ";"";"Construção da sede do Instituto de Antropologia no terreno doado pela Sociedade de Assistência aos Filhos de Lázaro, através de seu Presidente, Dr. Varela Santiago em 1964 (Ata da 7ª Reunião da Congregação de Professores do Instituto de Antropologia de 12 de maio de 1964). O projeto foi do arquiteto da Universidade Manoel Coelho da Silva. A transferência aconteceu em 1967, embora a obra ainda não tivesse sido concluída. A inauguração da nova sede foi em 21 de março de 1969, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003204";"Construção da sede do Instituto de Antropologia ";"";"Construção da sede do Instituto de Antropologia no terreno doado pela Sociedade de Assistência aos Filhos de Lázaro, através de seu Presidente, Dr. Varela Santiago em 1964 (Ata da 7ª Reunião da Congregação de Professores do Instituto de Antropologia de 12 de maio de 1964). O projeto foi do arquiteto da Universidade Manoel Coelho da Silva. A transferência aconteceu em 1967, embora a obra ainda não tivesse sido concluída. A inauguração da nova sede foi em 21 de março de 1969, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003205";"Construção da sede do Instituto de Antropologia ";"";"Construção da sede do Instituto de Antropologia no terreno doado pela Sociedade de Assistência aos Filhos de Lázaro, através de seu Presidente, Dr. Varela Santiago em 1964 (Ata da 7ª Reunião da Congregação de Professores do Instituto de Antropologia de 12 de maio de 1964). O projeto foi do arquiteto da Universidade Manoel Coelho da Silva. A transferência aconteceu em 1967, embora a obra ainda não tivesse sido concluída. A inauguração da nova sede foi em 21 de março de 1969, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003206";"Construção da sede do Instituto de Antropologia ";"";"Construção da sede do Instituto de Antropologia no terreno doado pela Sociedade de Assistência aos Filhos de Lázaro, através de seu Presidente, Dr. Varela Santiago em 1964 (Ata da 7ª Reunião da Congregação de Professores do Instituto de Antropologia de 12 de maio de 1964). O projeto foi do arquiteto da Universidade Manoel Coelho da Silva. A transferência aconteceu em 1967, embora a obra ainda não tivesse sido concluída. A inauguração da nova sede foi em 21 de março de 1969, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003207";"Construção da sede do Instituto de Antropologia ";"";"Construção da sede do Instituto de Antropologia no terreno doado pela Sociedade de Assistência aos Filhos de Lázaro, através de seu Presidente, Dr. Varela Santiago em 1964 (Ata da 7ª Reunião da Congregação de Professores do Instituto de Antropologia de 12 de maio de 1964). O projeto foi do arquiteto da Universidade Manoel Coelho da Silva. A transferência aconteceu em 1967, embora a obra ainda não tivesse sido concluída. A inauguração da nova sede foi em 21 de março de 1969, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003208";"Construção da sede do Instituto de Antropologia ";"";"Construção da sede do Instituto de Antropologia no terreno doado pela Sociedade de Assistência aos Filhos de Lázaro, através de seu Presidente, Dr. Varela Santiago em 1964 (Ata da 7ª Reunião da Congregação de Professores do Instituto de Antropologia de 12 de maio de 1964). O projeto foi do arquiteto da Universidade Manoel Coelho da Silva. A transferência aconteceu em 1967, embora a obra ainda não tivesse sido concluída. A inauguração da nova sede foi em 21 de março de 1969, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003209";"Construção da sede do Instituto de Antropologia ";"";"Construção da sede do Instituto de Antropologia no terreno doado pela Sociedade de Assistência aos Filhos de Lázaro, através de seu Presidente, Dr. Varela Santiago em 1964 (Ata da 7ª Reunião da Congregação de Professores do Instituto de Antropologia de 12 de maio de 1964). O projeto foi do arquiteto da Universidade Manoel Coelho da Silva. A transferência aconteceu em 1967, embora a obra ainda não tivesse sido concluída. A inauguração da nova sede foi em 21 de março de 1969, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003210";"Construção da sede do Instituto de Antropologia ";"";"Construção da sede do Instituto de Antropologia no terreno doado pela Sociedade de Assistência aos Filhos de Lázaro, através de seu Presidente, Dr. Varela Santiago em 1964 (Ata da 7ª Reunião da Congregação de Professores do Instituto de Antropologia de 12 de maio de 1964). O projeto foi do arquiteto da Universidade Manoel Coelho da Silva. A transferência aconteceu em 1967, embora a obra ainda não tivesse sido concluída. A inauguração da nova sede foi em 21 de março de 1969, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003211";"Construção da sede do Instituto de Antropologia ";"";"Construção da sede do Instituto de Antropologia no terreno doado pela Sociedade de Assistência aos Filhos de Lázaro, através de seu Presidente, Dr. Varela Santiago em 1964 (Ata da 7ª Reunião da Congregação de Professores do Instituto de Antropologia de 12 de maio de 1964). O projeto foi do arquiteto da Universidade Manoel Coelho da Silva. A transferência aconteceu em 1967, embora a obra ainda não tivesse sido concluída. A inauguração da nova sede foi em 21 de março de 1969, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003212";"Construção da sede do Instituto de Antropologia ";"";"Construção da sede do Instituto de Antropologia no terreno doado pela Sociedade de Assistência aos Filhos de Lázaro, através de seu Presidente, Dr. Varela Santiago em 1964 (Ata da 7ª Reunião da Congregação de Professores do Instituto de Antropologia de 12 de maio de 1964). O projeto foi do arquiteto da Universidade Manoel Coelho da Silva. A transferência aconteceu em 1967, embora a obra ainda não tivesse sido concluída. A inauguração da nova sede foi em 21 de março de 1969, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003213";"Construção da sede do Instituto de Antropologia ";"";"Construção da sede do Instituto de Antropologia no terreno doado pela Sociedade de Assistência aos Filhos de Lázaro, através de seu Presidente, Dr. Varela Santiago em 1964 (Ata da 7ª Reunião da Congregação de Professores do Instituto de Antropologia de 12 de maio de 1964). O projeto foi do arquiteto da Universidade Manoel Coelho da Silva. A transferência aconteceu em 1967, embora a obra ainda não tivesse sido concluída. A inauguração da nova sede foi em 21 de março de 1969, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003214";"Construção da sede do Instituto de Antropologia ";"";"Construção da sede do Instituto de Antropologia no terreno doado pela Sociedade de Assistência aos Filhos de Lázaro, através de seu Presidente, Dr. Varela Santiago em 1964 (Ata da 7ª Reunião da Congregação de Professores do Instituto de Antropologia de 12 de maio de 1964). O projeto foi do arquiteto da Universidade Manoel Coelho da Silva. A transferência aconteceu em 1967, embora a obra ainda não tivesse sido concluída. A inauguração da nova sede foi em 21 de março de 1969, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
